Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD15870,04-08-2025,10-08-2025,CUST6351,Victor Norris,Home Office,PROD49233,Pen,Office Supplies,East,Arkansas,Stephenfurt,1,3638,5,3456.1,3033.23,422.87,Cash,returned,"Bryant, Barry and Dorsey",melindacuevas@chaney-blake.com,38,No,0
ORD15871,29-04-2025,06-05-2025,CUST3461,Neil Nelson,Consumer,PROD29000,Calculator,Office Supplies,South,Iowa,West Bethanyville,3,1447,10,3906.9,2979.95,926.95,Net Banking,Delivered,Simmons and Sons,qgonzalez@ritter.com,5,Yes,50
ORD15872,16-01-2024,17-01-2024,CUST6232,Brent Houston,Corporate,PROD88662,Snacks,Glocery,West,Ohio,Brittanystad,7,4707,15,28006.65,22422.47,5584.18,UPI,Delivered,Herring Group,brettanderson@wall.org,15,No,0
ORD15873,05-09-2025,10-09-2025,CUST5478,Antonio Vance,Corporate,PROD79522,Headphone,Electronics,South,Texas,Conleyfort,1,3327,20,2661.6,1860.65,800.95,Cash,Delivered,"Levine, Hayes and Harvey",michelle98@cole-sellers.net,47,No,0
ORD15874,23-09-2024,28-09-2024,CUST3947,Garrett Kelly,Consumer,PROD13253,Snacks,Glocery,West,Maryland,Port Dianehaven,4,2369,20,7580.8,4741.71,2839.09,Net Banking,Delivered,Fowler-Cole,uperry@peters-fox.com,4,Yes,38
ORD15875,09-07-2024,13-07-2024,CUST1394,Heather Bradley,Home Office,PROD76488,Notebook,Office Supplies,West,New Hampshire,East Anthonystad,9,1677,5,14338.35,12472.01,1866.34,Credit Card,returned,"Munoz, Mosley and Lee",drakebrianna@ferguson-shepard.com,40,No,0
ORD15876,19-08-2024,23-08-2024,CUST4880,Austin Chan,Home Office,PROD80212,Pen,Office Supplies,East,Idaho,Hancockfort,10,875,0,8750,6749.65,2000.35,UPI,returned,Day-Miranda,tonya65@freeman.org,26,No,0
ORD15877,19-10-2024,21-10-2024,CUST3525,Barry Fox,Consumer,PROD71587,Laptop,Electronics,North,New Jersey,North William,1,4320,5,4104,2926.9,1177.1,Net Banking,Cancelled,"Keller, Mercer and Johnson",brian30@todd-wagner.com,17,No,0
ORD15878,15-04-2024,20-04-2024,CUST4523,Teresa Walters,Home Office,PROD68757,Sofa,Furniture,East,Rhode Island,New Johnview,4,3336,5,12676.8,11206.23,1470.57,UPI,Cancelled,"Jackson, Bailey and Caldwell",devinthornton@frey-austin.org,14,No,0
ORD15879,25-12-2023,27-12-2023,CUST1577,Caitlin Richardson,Consumer,PROD47753,Dining Table,Furniture,West,Tennessee,Kellyfurt,5,252,5,1197,1023.31,173.69,Cash,Pending,Erickson Group,sandovalcraig@gardner-lawrence.org,2,Yes,43
ORD15880,04-05-2025,10-05-2025,CUST7235,William Aguilar,Corporate,PROD19859,Sugar,Glocery,East,Pennsylvania,East Erica,6,3988,5,22731.6,16263.89,6467.71,Net Banking,Cancelled,Carter PLC,kathy86@garcia.com,47,No,0
ORD15881,04-08-2024,11-08-2024,CUST8367,Richard Jones,Consumer,PROD39402,Rice Bag,Glocery,North,Alabama,East Loriville,6,2802,20,13449.6,8153.06,5296.54,Cash,Cancelled,Williams PLC,plandry@johnson.com,4,Yes,43
ORD15882,09-03-2025,16-03-2025,CUST6701,Michael Allen,Consumer,PROD40052,File Folder,Office Supplies,North,Alabama,Port Tammy,2,2402,15,4083.4,2582.51,1500.89,Credit Card,Delivered,Williamson LLC,sandy32@lutz.net,9,Yes,42
ORD15883,05-04-2024,12-04-2024,CUST7225,Kendra Mitchell,Home Office,PROD73148,Mouse,Electronics,West,Pennsylvania,Chadborough,2,3989,10,7180.2,5677.18,1503.02,Cash,Pending,Weber-Hubbard,rayjonathan@hernandez.info,1,Yes,47
ORD15884,10-11-2023,12-11-2023,CUST1144,Paul Rodgers,Consumer,PROD57692,Sofa,Furniture,West,Oklahoma,Moorebury,1,2550,5,2422.5,1696.2,726.3,Credit Card,returned,"Hubbard, Lopez and Cook",jcole@benjamin.com,15,No,0
ORD15885,04-07-2025,06-07-2025,CUST3823,Lawrence Hall,Home Office,PROD88393,File Folder,Office Supplies,West,New Hampshire,Brianhaven,9,2903,5,24820.65,20195.01,4625.64,Credit Card,returned,Patrick-Montgomery,jenniferfischer@fernandez-knight.biz,25,No,0
ORD15886,06-12-2024,08-12-2024,CUST3941,Scott Elliott,Corporate,PROD35475,Study Table,Furniture,West,Iowa,Ashleyland,1,4739,15,4028.15,2731.97,1296.18,Net Banking,Pending,Aguilar PLC,thomaslevy@martinez.com,10,No,0
ORD15887,06-12-2023,08-12-2023,CUST6735,Matthew Macias,Consumer,PROD83365,Headphone,Electronics,West,Connecticut,Lloydmouth,10,635,5,6032.5,5054.56,977.94,Cash,returned,"Duncan, Rivera and Norris",collinsjennifer@skinner.org,34,No,0
ORD15888,09-12-2024,13-12-2024,CUST4078,Janet Hood,Consumer,PROD33427,Keyboard,Electronics,South,Nevada,New Richardhaven,5,3867,0,19335,13029.24,6305.76,Net Banking,Pending,"Best, Chavez and Lyons",julie62@boyd.biz,45,No,0
ORD15889,06-01-2025,10-01-2025,CUST8978,Brian Curtis,Home Office,PROD91670,Office Chair,Furniture,West,Iowa,Riverastad,2,1306,10,2350.8,1719.28,631.52,UPI,returned,Rodriguez PLC,javierwilliams@tucker.com,39,No,0
ORD15890,08-10-2025,12-10-2025,CUST3040,Courtney Morrison,Home Office,PROD44902,Office Chair,Furniture,East,Missouri,Garyhaven,5,1798,15,7641.5,6059.36,1582.14,Credit Card,Cancelled,"Morrison, Vazquez and Graves",jessicamcneil@greer.info,22,No,0
ORD15891,24-08-2025,31-08-2025,CUST6822,Joseph Lee,Corporate,PROD66296,Study Table,Furniture,North,South Carolina,Dianaport,4,825,10,2970,2666.04,303.96,Cash,Delivered,Burke Group,klinejessica@curtis-sullivan.com,15,No,0
ORD15892,13-06-2025,17-06-2025,CUST6134,Jennifer Weaver,Home Office,PROD30711,Cooking Oil,Glocery,North,Idaho,Port Laura,3,4974,20,11937.6,8390.83,3546.77,Cash,Cancelled,Mason-Harding,tricia22@nguyen.info,15,No,0
ORD15893,23-10-2024,24-10-2024,CUST1773,Jeffery Weber,Consumer,PROD13313,Study Table,Furniture,West,Idaho,Michaelchester,2,1698,15,2886.6,2344.68,541.92,UPI,Pending,"Mcdowell, Baker and Henson",tamigonzales@hudson.org,46,No,0
ORD15894,25-11-2023,30-11-2023,CUST1701,Brenda Wood,Consumer,PROD86045,Notebook,Office Supplies,North,Idaho,Jonathonhaven,8,3418,0,27344,16469.08,10874.92,Credit Card,Cancelled,"Sanchez, Clark and Pierce",maguilar@porter.org,19,No,0
ORD15895,21-04-2025,27-04-2025,CUST6608,Gregory Russell,Home Office,PROD33140,Rice Bag,Glocery,East,Tennessee,Johnsonview,6,764,0,4584,3155.95,1428.05,UPI,Cancelled,Shaw-Allen,melissa23@morris.com,14,No,0
ORD15896,02-03-2025,04-03-2025,CUST7804,Taylor Kirby,Consumer,PROD93757,Sofa,Furniture,West,Delaware,Browntown,2,3857,0,7714,5328.51,2385.49,Credit Card,Pending,Parker PLC,fnewton@kim.info,37,No,0
ORD15897,23-09-2024,24-09-2024,CUST4099,Bryan Williams,Corporate,PROD91736,Snacks,Glocery,North,Alaska,Kimberlyburgh,2,2824,0,5648,3928.11,1719.89,Net Banking,returned,Henderson Ltd,debra61@miller.com,42,No,0
ORD15898,07-04-2024,10-04-2024,CUST8760,Heather Scott,Consumer,PROD56513,Monitor,Electronics,West,California,East Derekborough,10,378,15,3213,2510.27,702.73,UPI,Delivered,"Smith, Arnold and Thomas",newmanandrew@ellis.org,20,No,0
ORD15899,15-04-2024,22-04-2024,CUST5834,Anthony Garner,Home Office,PROD55364,Mouse,Electronics,South,Louisiana,Carrieland,2,1558,15,2648.6,1918.59,730.01,Net Banking,Cancelled,Huang Ltd,huntangela@barrera-sanchez.com,50,No,0
ORD15900,04-04-2024,09-04-2024,CUST3455,James Washington,Corporate,PROD74392,Juice Pack,Glocery,West,Maryland,Tammyberg,10,2305,5,21897.5,14913.43,6984.07,UPI,Cancelled,"Wilkins, Harrington and Foster",david41@lewis-jordan.org,7,Yes,42
ORD15901,24-11-2023,30-11-2023,CUST6200,Jessica Burgess,Home Office,PROD23706,Keyboard,Electronics,West,Arizona,East Amandaberg,10,950,10,8550,7605.88,944.12,Cash,Delivered,Nelson-Edwards,dcross@thomas-barajas.biz,42,No,0
ORD15902,05-08-2024,08-08-2024,CUST4117,Carol Johnson,Corporate,PROD17529,Sugar,Glocery,West,Maine,Andrewchester,6,888,10,4795.2,3275.45,1519.75,Cash,Cancelled,"Mccann, Camacho and Johnson",bakerrachel@mcdowell-weber.com,50,No,0
ORD15903,26-10-2024,29-10-2024,CUST5228,Dana Rose,Corporate,PROD17449,Headphone,Electronics,North,New Jersey,Jamesview,10,3274,10,29466,19499,9967,Net Banking,Pending,Cox Inc,keith77@mckee.net,38,No,0
ORD15904,19-06-2024,26-06-2024,CUST3207,Mark Thompson,Home Office,PROD91616,Cooking Oil,Glocery,East,Virginia,Sheltonport,8,1815,15,12342,9071.65,3270.35,UPI,Pending,Simpson and Sons,millerkevin@allen.com,5,Yes,22
ORD15905,24-06-2024,27-06-2024,CUST6112,Teresa Bailey,Home Office,PROD64407,Laptop,Electronics,East,Minnesota,Garrettfurt,4,3581,0,14324,9562.23,4761.77,Net Banking,Pending,"Ward, Koch and Bird",hsosa@mills-simpson.com,45,No,0
ORD15906,18-04-2024,25-04-2024,CUST5404,Lori Scott,Home Office,PROD92106,Study Table,Furniture,East,Arkansas,New Kendra,8,4765,0,38120,30738.1,7381.9,Net Banking,Cancelled,Davis-Stout,geraldbrown@perez-garcia.com,3,Yes,30
ORD15907,29-07-2024,01-08-2024,CUST9700,Tyler Adams,Consumer,PROD42447,Headphone,Electronics,North,Kentucky,Lake Ryantown,1,1226,15,1042.1,730.79,311.31,UPI,Cancelled,"Marshall, Vargas and Torres",jacob88@thompson-daniels.com,10,No,0
ORD15908,03-06-2024,10-06-2024,CUST4177,Andre Ortiz,Corporate,PROD10436,Rice Bag,Glocery,West,Missouri,Michaelland,10,3066,20,24528,19623.76,4904.24,Net Banking,returned,Farley PLC,jacobhancock@keith-page.com,19,No,0
ORD15909,05-09-2025,12-09-2025,CUST3048,Steven Cox,Home Office,PROD34511,Mouse,Electronics,East,North Carolina,Chapmanberg,3,260,15,663,552.81,110.19,Net Banking,Delivered,"Choi, Walsh and Maxwell",snowlaura@lee.com,13,No,0
ORD15910,27-03-2024,28-03-2024,CUST6629,Jessica Jones,Consumer,PROD84559,Keyboard,Electronics,North,Arizona,Port Dawn,3,1834,15,4676.7,4133.01,543.69,UPI,Cancelled,"Taylor, Nichols and Rogers",eatonmonica@richardson.org,44,No,0
ORD15911,21-11-2023,22-11-2023,CUST5375,Courtney Pacheco,Home Office,PROD85960,Mouse,Electronics,North,Georgia,West Evelynmouth,7,467,15,2778.65,2470.46,308.19,Cash,Delivered,"Morris, Hernandez and Richardson",davidroberts@hinton-butler.biz,22,No,0
ORD15912,04-12-2024,06-12-2024,CUST4625,Jackie Coleman,Home Office,PROD56526,Cooking Oil,Glocery,North,North Dakota,North Michaelland,1,478,15,406.3,345.27,61.03,Net Banking,Pending,"Brown, Rosales and Thomas",kyle84@james-potter.org,27,No,0
ORD15913,17-05-2024,20-05-2024,CUST5761,Andrea Williamson,Home Office,PROD36915,Keyboard,Electronics,North,South Carolina,North Jasonville,10,3829,10,34461,30400.1,4060.9,Net Banking,Delivered,Vasquez and Sons,debrapowell@harper-price.org,47,No,0
ORD15914,27-01-2024,30-01-2024,CUST6404,Matthew Martin,Consumer,PROD37864,Laptop,Electronics,North,Michigan,Seanberg,10,4120,5,39140,26855.05,12284.95,Cash,returned,Rodriguez-Pearson,moorebrianna@taylor-cole.com,50,No,0
ORD15915,04-05-2025,05-05-2025,CUST6221,Eric Koch,Consumer,PROD63168,Keyboard,Electronics,East,Maine,Meganchester,4,1427,5,5422.6,3513.14,1909.46,Credit Card,Pending,Carter-Diaz,paige59@sandoval-anderson.biz,29,No,0
ORD15916,27-05-2025,29-05-2025,CUST7657,Alisha Hill,Home Office,PROD89354,Laptop,Electronics,North,South Dakota,Lisaville,7,2125,10,13387.5,10729.98,2657.52,Credit Card,Cancelled,Bell-Kelly,luke22@leon.com,26,No,0
ORD15917,08-06-2025,13-06-2025,CUST7772,Michele Bradley,Consumer,PROD48848,Sofa,Furniture,North,Indiana,Kathrynland,5,1297,0,6485,4238.77,2246.23,Net Banking,Pending,Pearson-Hunt,bellraymond@craig-vance.com,7,Yes,50
ORD15918,29-09-2025,03-10-2025,CUST8841,Gregory Foster,Home Office,PROD56849,Study Table,Furniture,East,Indiana,Port Zachary,2,253,10,455.4,298.83,156.57,Credit Card,returned,Calderon-Price,xduke@hayes.com,19,No,0
ORD15919,02-11-2023,05-11-2023,CUST5815,Whitney Petty,Corporate,PROD16219,Mouse,Electronics,East,Washington,Hurstton,4,879,0,3516,2480.56,1035.44,Net Banking,Delivered,Evans-Torres,hannahdavies@floyd.com,39,No,0
ORD15920,10-01-2024,17-01-2024,CUST3752,Derek Hoover,Consumer,PROD50873,Dining Table,Furniture,West,New York,Lake Robertchester,3,3775,5,10758.75,7394.65,3364.1,Net Banking,Delivered,"Chambers, Andrade and Stevens",gquinn@rios.com,11,No,0
ORD15921,20-07-2025,21-07-2025,CUST3316,Robert Moreno,Consumer,PROD66320,Sugar,Glocery,North,Oregon,Port Jillside,1,1105,0,1105,833.18,271.82,Credit Card,Cancelled,"Smith, Smith and Perry",conwaytroy@rodgers.com,9,Yes,45
ORD15922,16-03-2024,22-03-2024,CUST6084,Tanya Williams,Consumer,PROD56646,Dining Table,Furniture,South,Maine,Port Rhondaview,1,2757,15,2343.45,1709.45,634,Cash,Pending,"Smith, Keller and Davis",wkline@vasquez.org,20,No,0
ORD15923,16-09-2024,17-09-2024,CUST7697,Dylan Baird,Corporate,PROD84688,Office Chair,Furniture,South,Louisiana,Hardyview,8,4301,0,34408,29696.57,4711.43,Cash,Delivered,Stephenson Group,allisonmurray@patterson.com,24,No,0
ORD15924,29-05-2024,31-05-2024,CUST6674,Norman Jordan,Corporate,PROD80855,Laptop,Electronics,East,Nebraska,North Danielchester,5,230,5,1092.5,890.07,202.43,Cash,returned,Johnson and Sons,francis79@clark.com,33,No,0
ORD15925,14-12-2023,18-12-2023,CUST2507,Brett Clark,Consumer,PROD34561,Headphone,Electronics,East,New Hampshire,South Derek,6,3779,10,20406.6,13961.33,6445.27,UPI,Delivered,Allen-Anderson,qpotts@smith.info,2,Yes,44
ORD15926,05-08-2024,11-08-2024,CUST2642,Mary Myers,Home Office,PROD48563,Sofa,Furniture,East,Idaho,Ericmouth,10,3546,20,28368,22946.86,5421.14,Credit Card,Delivered,Clark Inc,ashleyharvey@murphy.org,2,Yes,21
ORD15927,29-01-2025,04-02-2025,CUST8817,Melissa Davis,Home Office,PROD71939,Sugar,Glocery,North,North Dakota,Brendaberg,9,3876,20,27907.2,19782.96,8124.24,Net Banking,returned,Powell LLC,larry23@ellis-russell.com,6,Yes,40
ORD15928,12-12-2023,19-12-2023,CUST3583,Aaron Soto,Consumer,PROD78608,Bookshelf,Furniture,North,Washington,Jennifershire,6,4727,5,26943.9,16875.92,10067.98,Cash,Delivered,"Perkins, Holland and Mendez",vcollins@jacobs.com,44,No,0
ORD15929,06-02-2024,11-02-2024,CUST3829,Ian Brown,Corporate,PROD63717,Office Chair,Furniture,West,Pennsylvania,Alvaradotown,2,2805,0,5610,5046.1,563.9,Credit Card,Delivered,"Perkins, Williams and Fuller",jmartin@newman.com,20,No,0
ORD15930,03-06-2025,06-06-2025,CUST3120,Lorraine Harvey,Home Office,PROD35373,File Folder,Office Supplies,West,Maryland,West Gabrielashire,3,1903,15,4852.65,4243.99,608.66,Net Banking,returned,"Smith, Garrett and Richards",jose72@taylor-cunningham.com,34,No,0
ORD15931,01-03-2024,07-03-2024,CUST2737,Nancy Gibson,Consumer,PROD16099,Mouse,Electronics,West,Utah,West Amanda,5,2526,20,10104,8951.21,1152.79,Cash,Cancelled,"Yoder, Flores and Hull",donnahiggins@jackson.net,49,No,0
ORD15932,21-07-2024,22-07-2024,CUST7520,Mary Austin,Home Office,PROD57173,Pen,Office Supplies,South,Georgia,Lake Chelsey,4,4055,15,13787,11461.15,2325.85,UPI,returned,Orr Ltd,hphillips@cruz.com,20,No,0
ORD15933,04-07-2024,09-07-2024,CUST2451,Phillip Thompson,Consumer,PROD27845,Calculator,Office Supplies,South,Maryland,North Thomas,8,4358,20,27891.2,18728,9163.2,Credit Card,Cancelled,Bell-Sanders,hurstsarah@roberts.com,1,Yes,49
ORD15934,11-02-2024,16-02-2024,CUST7667,Jason Atkinson,Home Office,PROD30382,Laptop,Electronics,East,Ohio,Willisshire,8,597,10,4298.4,3535.22,763.18,UPI,returned,Silva Inc,jkim@mann.org,26,No,0
ORD15935,16-10-2024,19-10-2024,CUST3157,Kimberly Powell,Consumer,PROD43158,Cooking Oil,Glocery,West,South Carolina,New Haley,10,2293,20,18344,13622.15,4721.85,UPI,Pending,Williams-Fritz,terrymike@dixon-hancock.com,6,Yes,26
ORD15936,25-12-2024,29-12-2024,CUST9203,Zachary Osborne,Home Office,PROD13465,Juice Pack,Glocery,South,Georgia,Maldonadoborough,10,403,0,4030,2558.55,1471.45,Net Banking,Cancelled,"Foster, Nielsen and Holland",rodgersronald@freeman-brown.com,40,No,0
ORD15937,18-10-2025,24-10-2025,CUST5395,Ruben Gibson,Home Office,PROD99935,Pen,Office Supplies,West,Iowa,East Charlesport,2,2298,10,4136.4,3722.13,414.27,Credit Card,Cancelled,"Davidson, Hardin and Barrett",cyoung@johnson-ferguson.com,12,No,0
ORD15938,12-03-2025,16-03-2025,CUST3943,Madison Walker,Corporate,PROD20982,Pen,Office Supplies,West,Delaware,Lake John,7,2597,5,17270.05,12188.17,5081.88,Net Banking,Cancelled,Tucker LLC,teresawoods@bright-walter.com,24,No,0
ORD15939,01-12-2024,07-12-2024,CUST6911,Joseph Vargas,Consumer,PROD16116,Stapler,Office Supplies,South,Iowa,South Susanhaven,10,1274,10,11466,9242.14,2223.86,UPI,Delivered,Gordon-Walters,patricklewis@calhoun-barnes.org,43,No,0
ORD15940,06-02-2025,13-02-2025,CUST2514,Julian Ritter,Home Office,PROD64673,Pen,Office Supplies,West,Kentucky,North Theresa,3,866,10,2338.2,1733.26,604.94,UPI,returned,"Frye, Ferguson and Burns",doughertysusan@brown.com,24,No,0
ORD15941,06-12-2023,10-12-2023,CUST8227,William Lane,Corporate,PROD13431,Bookshelf,Furniture,North,Georgia,New Theresafurt,9,2619,5,22392.45,20137.4,2255.05,UPI,Pending,Robinson-Harrison,misty33@walker.biz,45,No,0
ORD15942,03-06-2024,04-06-2024,CUST3364,Amy Smith,Home Office,PROD31794,Laptop,Electronics,East,Massachusetts,South Christinaland,8,837,20,5356.8,4789.52,567.28,UPI,returned,"Williams, Gardner and Stephenson",richardcarr@andersen-burke.info,31,No,0
ORD15943,19-12-2023,26-12-2023,CUST5274,Susan Jackson,Consumer,PROD14885,Juice Pack,Glocery,West,Michigan,Johnside,5,3596,0,17980,12595.87,5384.13,Credit Card,Pending,"Jones, Ramirez and Diaz",monicafisher@schultz-reese.com,29,No,0
ORD15944,10-08-2024,11-08-2024,CUST3979,David Williams,Consumer,PROD98100,Notebook,Office Supplies,North,Indiana,South Debra,3,4450,20,10680,8646.28,2033.72,UPI,Cancelled,White Group,kathleen39@bradley.com,3,Yes,31
ORD15945,22-08-2024,29-08-2024,CUST9013,Michael Parker,Home Office,PROD69609,Dining Table,Furniture,South,New Mexico,Christinaport,1,4873,20,3898.4,2621.72,1276.68,Credit Card,returned,Barnes LLC,johnbailey@chung.biz,3,Yes,32
ORD15946,18-04-2025,24-04-2025,CUST5092,Angela Gonzalez,Corporate,PROD27680,Laptop,Electronics,North,Illinois,New Erika,8,4354,0,34832,27316.19,7515.81,Credit Card,Delivered,Roberts LLC,stephanietaylor@cervantes-hoffman.com,12,No,0
ORD15947,17-03-2024,23-03-2024,CUST8050,Sarah Woods,Consumer,PROD44361,Juice Pack,Glocery,South,Florida,Stevenmouth,10,1164,0,11640,8101.49,3538.51,UPI,Delivered,White LLC,alicia96@munoz-choi.biz,34,No,0
ORD15948,29-02-2024,06-03-2024,CUST3413,Dennis Werner,Corporate,PROD64181,File Folder,Office Supplies,North,North Dakota,Stephenland,7,2433,15,14476.35,9021.83,5454.52,UPI,returned,Ward Group,andrewsimmons@williams.com,40,No,0
ORD15949,17-06-2025,20-06-2025,CUST1345,Jesse Scott,Consumer,PROD12096,Mouse,Electronics,West,Nevada,Matthewborough,5,893,5,4241.75,3269.43,972.32,Credit Card,Delivered,Schroeder Inc,caseyramirez@schroeder.info,7,Yes,28
ORD15950,29-03-2025,03-04-2025,CUST7687,Cole Hernandez,Consumer,PROD19829,File Folder,Office Supplies,West,Colorado,Lake Theresa,7,3493,5,23228.45,17807.02,5421.43,Net Banking,Delivered,Serrano-Williams,hdean@mahoney.com,4,Yes,35
ORD15951,30-08-2024,02-09-2024,CUST9290,Kelly Norris,Corporate,PROD75091,Dining Table,Furniture,South,Virginia,Port John,8,1372,0,10976,8973.75,2002.25,UPI,Pending,"Berry, White and Holmes",crichardson@may.com,48,No,0
ORD15952,05-01-2024,09-01-2024,CUST3070,Jeffrey Keller,Corporate,PROD98636,Rice Bag,Glocery,South,North Dakota,Catherinehaven,4,3625,15,12325,9331.39,2993.61,Net Banking,returned,"Nelson, Martinez and Charles",boltonkimberly@moore.com,2,Yes,41
ORD15953,17-06-2025,20-06-2025,CUST5676,Ryan Brown,Corporate,PROD77390,Pen,Office Supplies,South,Michigan,Port Carmen,6,1192,10,6436.8,4706.2,1730.6,Credit Card,Pending,"Wagner, Greer and Barry",rbanks@smith.com,23,No,0
ORD15954,21-06-2024,25-06-2024,CUST4213,Robert Stevenson,Consumer,PROD11535,Stapler,Office Supplies,North,Indiana,Calvinton,5,2396,10,10782,8286.09,2495.91,Credit Card,Cancelled,"Smith, Green and Jones",william00@davis.com,41,No,0
ORD15955,22-12-2023,25-12-2023,CUST1492,Ronald Haynes,Corporate,PROD48333,Sofa,Furniture,South,Iowa,West Jody,10,262,15,2227,1918.04,308.96,Credit Card,Cancelled,Brown-Richardson,scotthughes@farley.com,49,No,0
ORD15956,27-05-2024,28-05-2024,CUST9559,Colleen Davies,Corporate,PROD26699,Rice Bag,Glocery,South,West Virginia,Port Laura,10,2093,5,19883.5,13056.02,6827.48,UPI,returned,Green-Davis,aaron34@padilla-gray.com,47,No,0
ORD15957,20-05-2025,27-05-2025,CUST4936,Sara Beltran,Corporate,PROD16520,Keyboard,Electronics,West,Michigan,South Adam,3,2834,5,8076.9,6634.54,1442.36,Cash,Delivered,"Lyons, Ramirez and Diaz",jacobanderson@mitchell.com,21,No,0
ORD15958,02-11-2023,09-11-2023,CUST9187,Jimmy Thornton,Consumer,PROD75276,Monitor,Electronics,East,Michigan,Miguelton,6,4910,10,26514,18107.38,8406.62,Net Banking,Pending,Taylor LLC,lucas24@johnson.com,36,No,0
ORD15959,20-06-2025,22-06-2025,CUST6337,Ian Edwards,Corporate,PROD58072,Sugar,Glocery,South,Michigan,North Amberfort,7,3682,20,20619.2,18066.12,2553.08,Net Banking,Cancelled,Griffin Inc,jasonjohnson@gardner.com,40,No,0
ORD15960,29-11-2023,06-12-2023,CUST8649,Paul Brown,Home Office,PROD71077,Juice Pack,Glocery,South,California,Taylorfurt,8,4810,20,30784,27617.09,3166.91,Net Banking,Cancelled,Powers Inc,huffmanclinton@gregory-williams.com,36,No,0
ORD15961,26-01-2024,30-01-2024,CUST4861,Elizabeth Soto,Corporate,PROD14618,Sugar,Glocery,East,Utah,Melissaton,9,2876,10,23295.6,14375.04,8920.56,Credit Card,Pending,Hogan Group,bishopjoseph@shields.com,37,No,0
ORD15962,06-04-2024,08-04-2024,CUST8742,Raymond Mendoza,Home Office,PROD43862,Headphone,Electronics,West,Delaware,Cunninghammouth,6,3659,5,20856.3,12517.95,8338.35,Cash,Delivered,Hoffman Ltd,vmcknight@bell.biz,5,Yes,35
ORD15963,01-10-2025,03-10-2025,CUST3610,Christine Armstrong,Consumer,PROD57894,Bookshelf,Furniture,South,South Carolina,Romerostad,5,4968,15,21114,16085.09,5028.91,Cash,Cancelled,"Robertson, Hale and Ortiz",yjuarez@wilson.com,3,Yes,44
ORD15964,14-10-2024,19-10-2024,CUST7300,Justin Brown,Consumer,PROD65783,Cooking Oil,Glocery,East,Delaware,Saraburgh,8,4776,20,30566.4,20662.75,9903.65,UPI,returned,"Robinson, Velez and James",ramirezrebecca@carter.com,29,No,0
